Date,Product,Sales,Stock
2023-08-12,Product_8,21,153
2023-08-12,Product_9,16,195
2023-08-12,Product_10,14,147
2023-08-12,Product_11,17,192
2023-08-12,Product_12,25,107
2023-08-12,Product_13,17,165
2023-08-12,Product_14,22,147
2023-08-12,Product_15,16,194
2023-08-12,Product_16,24,149
2023-08-12,Product_17,16,171
2023-08-12,Product_18,28,135
2023-08-12,Product_19,16,160
2023-08-12,Product_20,13,120
2023-08-13,Product_1,20,198
2023-08-13,Product_2,19,173
2023-08-13,Product_3,23,158
2023-08-13,Product_4,23,175
2023-08-13,Product_5,26,134
2023-08-13,Product_6,19,150
2023-08-13,Product_7,20,125
2023-08-13,Product_8,20,110
2023-08-13,Product_9,20,149
2023-08-13,Product_10,25,158
2023-08-13,Product_11,24,102
2023-08-13,Product_12,25,189
2023-08-13,Product_13,19,137
2023-08-13,Product_14,24,195
2023-08-13,Product_15,14,161
2023-08-13,Product_16,25,130
2023-08-13,Product_17,38,105
2023-08-13,Product_18,21,195
2023-08-13,Product_19,29,155
2023-08-13,Product_20,20,143
2023-08-14,Product_1,14,107
2023-08-14,Product_2,13,135
2023-08-14,Product_3,20,116
2023-08-14,Product_4,22,154
2023-08-14,Product_5,21,161
2023-08-14,Product_6,19,155
2023-08-14,Product_7,28,188
2023-08-14,Product_8,17,164
2023-08-14,Product_9,23,107
2023-08-14,Product_10,24,164
2023-08-14,Product_11,25,114
2023-08-14,Product_12,12,107
2023-08-14,Product_13,16,153
2023-08-14,Product_14,24,175
2023-08-14,Product_15,26,169
2023-08-14,Product_16,13,186
2023-08-14,Product_17,15,104
2023-08-14,Product_18,15,117
2023-08-14,Product_19,19,183
2023-08-14,Product_20,15,156
2023-08-15,Product_1,19,181
2023-08-15,Product_2,15,170
2023-08-15,Product_3,30,186
2023-08-15,Product_4,24,191
2023-08-15,Product_5,20,103
2023-08-15,Product_6,26,181
2023-08-15,Product_7,26,134
2023-08-15,Product_8,17,113
2023-08-15,Product_9,10,135
2023-08-15,Product_10,15,192
2023-08-15,Product_11,17,139
2023-08-15,Product_12,12,112
2023-08-15,Product_13,25,120
2023-08-15,Product_14,15,116
2023-08-15,Product_15,22,132
2023-08-15,Product_16,26,145
2023-08-15,Product_17,29,184
2023-08-15,Product_18,14,194
2023-08-15,Product_19,20,173
2023-08-15,Product_20,21,132
2023-08-16,Product_1,21,150
2023-08-16,Product_2,20,109
2023-08-16,Product_3,16,140
2023-08-16,Product_4,18,190
2023-08-16,Product_5,18,161
2023-08-16,Product_6,19,186
2023-08-16,Product_7,17,115
2023-08-16,Product_8,21,130
2023-08-16,Product_9,21,199
2023-08-16,Product_10,22,185
2023-08-16,Product_11,16,187
2023-08-16,Product_12,18,140
2023-08-16,Product_13,16,107
2023-08-16,Product_14,22,116
2023-08-16,Product_15,23,183
2023-08-16,Product_16,20,166
2023-08-16,Product_17,24,188
2023-08-16,Product_18,18,104
2023-08-16,Product_19,30,161
2023-08-16,Product_20,18,128
2023-08-17,Product_1,19,172
2023-08-17,Product_2,25,140
2023-08-17,Product_3,22,193
2023-08-17,Product_4,21,173
2023-08-17,Product_5,31,125
2023-08-17,Product_6,13,162
2023-08-17,Product_7,27,134
2023-08-17,Product_8,15,159
2023-08-17,Product_9,15,108
2023-08-17,Product_10,25,179
2023-08-17,Product_11,20,175
2023-08-17,Product_12,17,186
2023-08-17,Product_13,24,109
2023-08-17,Product_14,14,149
2023-08-17,Product_15,24,158
2023-08-17,Product_16,20,138
2023-08-17,Product_17,23,163
2023-08-17,Product_18,17,153
2023-08-17,Product_19,18,104
2023-08-17,Product_20,21,192
2023-08-18,Product_1,22,122
2023-08-18,Product_2,22,157
2023-08-18,Product_3,22,168
2023-08-18,Product_4,21,193
2023-08-18,Product_5,16,106
2023-08-18,Product_6,32,108
2023-08-18,Product_7,19,136
2023-08-18,Product_8,20,145
2023-08-18,Product_9,24,121
2023-08-18,Product_10,22,125
2023-08-18,Product_11,17,172
2023-08-18,Product_12,18,140
2023-08-18,Product_13,21,175
2023-08-18,Product_14,18,178
2023-08-18,Product_15,21,156
2023-08-18,Product_16,16,197
2023-08-18,Product_17,31,131
2023-08-18,Product_18,15,165
2023-08-18,Product_19,14,194
2023-08-18,Product_20,22,120
2023-08-19,Product_1,15,151
2023-08-19,Product_2,13,153
2023-08-19,Product_3,17,141
2023-08-19,Product_4,22,134
2023-08-19,Product_5,14,159
2023-08-19,Product_6,27,153
2023-08-19,Product_7,18,181
2023-08-19,Product_8,19,110
2023-08-19,Product_9,22,159
2023-08-19,Product_10,19,133
2023-08-19,Product_11,13,160
2023-08-19,Product_12,24,199
2023-08-19,Product_13,21,198
2023-08-19,Product_14,25,168
2023-08-19,Product_15,27,110
2023-08-19,Product_16,33,153
2023-08-19,Product_17,19,135
2023-08-19,Product_18,21,157
2023-08-19,Product_19,17,178
2023-08-19,Product_20,13,192
2023-08-20,Product_1,19,171
2023-08-20,Product_2,25,176
2023-08-20,Product_3,17,185
2023-08-20,Product_4,16,161
2023-08-20,Product_5,19,111
2023-08-20,Product_6,15,111
2023-08-20,Product_7,21,142
2023-08-20,Product_8,22,143
2023-08-20,Product_9,12,154
2023-08-20,Product_10,16,192
2023-08-20,Product_11,20,178
2023-08-20,Product_12,26,176
2023-08-20,Product_13,22,142
2023-08-20,Product_14,17,118
2023-08-20,Product_15,25,110
2023-08-20,Product_16,17,174
2023-08-20,Product_17,17,121
2023-08-20,Product_18,19,174
2023-08-20,Product_19,31,102
2023-08-20,Product_20,17,120
2023-08-21,Product_1,14,177
2023-08-21,Product_2,19,195
2023-08-21,Product_3,21,123
2023-08-21,Product_4,16,136
2023-08-21,Product_5,30,116
2023-08-21,Product_6,15,185
2023-08-21,Product_7,21,146
2023-08-21,Product_8,23,198
2023-08-21,Product_9,21,198
2023-08-21,Product_10,27,132
2023-08-21,Product_11,23,187
2023-08-21,Product_12,23,157
2023-08-21,Product_13,22,185
2023-08-21,Product_14,23,111
2023-08-21,Product_15,18,156
2023-08-21,Product_16,18,148
2023-08-21,Product_17,24,134
2023-08-21,Product_18,36,149
2023-08-21,Product_19,26,143
2023-08-21,Product_20,18,174
2023-08-22,Product_1,10,161
2023-08-22,Product_2,22,178
2023-08-22,Product_3,16,131
2023-08-22,Product_4,20,169
2023-08-22,Product_5,24,173
2023-08-22,Product_6,15,128
2023-08-22,Product_7,12,140
2023-08-22,Product_8,19,146
2023-08-22,Product_9,15,186
2023-08-22,Product_10,26,167
2023-08-22,Product_11,26,168
2023-08-22,Product_12,12,117
2023-08-22,Product_13,21,125
2023-08-22,Product_14,21,105
2023-08-22,Product_15,17,193
2023-08-22,Product_16,22,174
2023-08-22,Product_17,23,109
2023-08-22,Product_18,25,156
2023-08-22,Product_19,26,131
2023-08-22,Product_20,27,100
2023-08-23,Product_1,19,187
2023-08-23,Product_2,24,148
2023-08-23,Product_3,18,108
2023-08-23,Product_4,20,114
2023-08-23,Product_5,23,136
2023-08-23,Product_6,19,115
2023-08-23,Product_7,27,135
2023-08-23,Product_8,16,129
2023-08-23,Product_9,18,153
2023-08-23,Product_10,30,199
2023-08-23,Product_11,18,195
2023-08-23,Product_12,15,144
2023-08-23,Product_13,20,186
2023-08-23,Product_14,22,112
2023-08-23,Product_15,11,194
2023-08-23,Product_16,13,140
2023-08-23,Product_17,22,133
2023-08-23,Product_18,26,134
2023-08-23,Product_19,22,197
2023-08-23,Product_20,18,166
2023-08-24,Product_1,21,195
2023-08-24,Product_2,17,191
2023-08-24,Product_3,24,180
2023-08-24,Product_4,12,136
2023-08-24,Product_5,18,107
2023-08-24,Product_6,25,100
2023-08-24,Product_7,18,140
2023-08-24,Product_8,16,177
2023-08-24,Product_9,16,113
2023-08-24,Product_10,17,186
2023-08-24,Product_11,14,188
2023-08-24,Product_12,16,167
2023-08-24,Product_13,19,188
2023-08-24,Product_14,17,113
2023-08-24,Product_15,22,185
2023-08-24,Product_16,24,154
2023-08-24,Product_17,27,197
2023-08-24,Product_18,34,177
2023-08-24,Product_19,28,190
2023-08-24,Product_20,26,145
2023-08-25,Product_1,20,164
2023-08-25,Product_2,15,172
2023-08-25,Product_3,28,102
2023-08-25,Product_4,21,125
2023-08-25,Product_5,23,120
2023-08-25,Product_6,13,157
2023-08-25,Product_7,28,101
2023-08-25,Product_8,20,175
2023-08-25,Product_9,21,186
2023-08-25,Product_10,18,113
2023-08-25,Product_11,19,124
2023-08-25,Product_12,33,135
2023-08-25,Product_13,19,146
2023-08-25,Product_14,20,198
2023-08-25,Product_15,19,170
2023-08-25,Product_16,16,198
2023-08-25,Product_17,22,176
2023-08-25,Product_18,23,148
2023-08-25,Product_19,15,110
2023-08-25,Product_20,11,125
2023-08-26,Product_1,25,131
2023-08-26,Product_2,16,146
2023-08-26,Product_3,15,180
2023-08-26,Product_4,26,130
2023-08-26,Product_5,22,133
2023-08-26,Product_6,17,120
2023-08-26,Product_7,18,199
2023-08-26,Product_8,20,143
2023-08-26,Product_9,18,132
2023-08-26,Product_10,17,171
2023-08-26,Product_11,24,189
2023-08-26,Product_12,5,140
2023-08-26,Product_13,25,117
2023-08-26,Product_14,17,120
2023-08-26,Product_15,23,199
2023-08-26,Product_16,24,130
2023-08-26,Product_17,14,195
2023-08-26,Product_18,11,167
2023-08-26,Product_19,11,171
2023-08-26,Product_20,23,149
2023-08-27,Product_1,19,176
2023-08-27,Product_2,20,129
2023-08-27,Product_3,22,119
2023-08-27,Product_4,22,195
2023-08-27,Product_5,20,152
2023-08-27,Product_6,22,190
2023-08-27,Product_7,12,149
2023-08-27,Product_8,17,188
2023-08-27,Product_9,22,144
2023-08-27,Product_10,16,140
2023-08-27,Product_11,19,163
2023-08-27,Product_12,22,133
2023-08-27,Product_13,19,106
2023-08-27,Product_14,20,184
2023-08-27,Product_15,18,161
2023-08-27,Product_16,31,194
2023-08-27,Product_17,38,109
2023-08-27,Product_18,18,138
2023-08-27,Product_19,11,105
2023-08-27,Product_20,27,103
2023-08-28,Product_1,22,126
2023-08-28,Product_2,27,118
2023-08-28,Product_3,27,106
2023-08-28,Product_4,24,161
2023-08-28,Product_5,23,142
2023-08-28,Product_6,15,167
2023-08-28,Product_7,20,105
2023-08-28,Product_8,21,162
2023-08-28,Product_9,22,154
2023-08-28,Product_10,20,174
2023-08-28,Product_11,21,191
2023-08-28,Product_12,20,121
2023-08-28,Product_13,16,127
2023-08-28,Product_14,17,182
2023-08-28,Product_15,18,171
2023-08-28,Product_16,15,134
2023-08-28,Product_17,24,192
2023-08-28,Product_18,18,109
2023-08-28,Product_19,20,164
2023-08-28,Product_20,17,162
2023-08-29,Product_1,27,117
2023-08-29,Product_2,24,181
2023-08-29,Product_3,17,109
2023-08-29,Product_4,24,177
2023-08-29,Product_5,18,199
2023-08-29,Product_6,15,137
2023-08-29,Product_7,25,143
2023-08-29,Product_8,20,132
2023-08-29,Product_9,16,180
2023-08-29,Product_10,20,195
2023-08-29,Product_11,29,149
2023-08-29,Product_12,20,145
2023-08-29,Product_13,16,187
2023-08-29,Product_14,17,197
2023-08-29,Product_15,22,133
2023-08-29,Product_16,20,171
2023-08-29,Product_17,22,120
2023-08-29,Product_18,21,118
2023-08-29,Product_19,23,114
2023-08-29,Product_20,20,127
2023-08-30,Product_1,29,195
2023-08-30,Product_2,21,193
2023-08-30,Product_3,21,115
2023-08-30,Product_4,19,112
2023-08-30,Product_5,20,186
2023-08-30,Product_6,14,166
2023-08-30,Product_7,14,157
2023-08-30,Product_8,21,128
2023-08-30,Product_9,19,190
2023-08-30,Product_10,22,132
2023-08-30,Product_11,20,132
2023-08-30,Product_12,10,133
2023-08-30,Product_13,27,124
2023-08-30,Product_14,18,135
2023-08-30,Product_15,24,110
2023-08-30,Product_16,22,151
2023-08-30,Product_17,26,160
2023-08-30,Product_18,20,148
2023-08-30,Product_19,18,128
2023-08-30,Product_20,20,168
2023-08-31,Product_1,24,162
2023-08-31,Product_2,24,142
2023-08-31,Product_3,18,162
2023-08-31,Product_4,15,151
2023-08-31,Product_5,17,115
2023-08-31,Product_6,21,108
2023-08-31,Product_7,17,172
2023-08-31,Product_8,16,176
2023-08-31,Product_9,25,180
2023-08-31,Product_10,14,170
2023-08-31,Product_11,19,139
2023-08-31,Product_12,25,133
2023-08-31,Product_13,14,164
2023-08-31,Product_14,20,192
2023-08-31,Product_15,22,142
2023-08-31,Product_16,26,170
2023-08-31,Product_17,20,137
2023-08-31,Product_18,18,102
2023-08-31,Product_19,14,189
2023-08-31,Product_20,23,138
2023-09-01,Product_1,20,194
2023-09-01,Product_2,21,107
2023-09-01,Product_3,18,160
2023-09-01,Product_4,25,114
2023-09-01,Product_5,20,100
2023-09-01,Product_6,23,126
2023-09-01,Product_7,20,114
2023-09-01,Product_8,25,167
2023-09-01,Product_9,26,191
2023-09-01,Product_10,17,118
2023-09-01,Product_11,16,130
2023-09-01,Product_12,19,124
2023-09-01,Product_13,20,151
2023-09-01,Product_14,20,188
2023-09-01,Product_15,13,149
2023-09-01,Product_16,17,138
2023-09-01,Product_17,16,126
2023-09-01,Product_18,20,172
2023-09-01,Product_19,17,141
2023-09-01,Product_20,25,154
2023-09-02,Product_1,24,165
2023-09-02,Product_2,15,190
2023-09-02,Product_3,19,106
2023-09-02,Product_4,17,143
2023-09-02,Product_5,27,176
2023-09-02,Product_6,23,166
2023-09-02,Product_7,16,142
2023-09-02,Product_8,19,144
2023-09-02,Product_9,25,100
2023-09-02,Product_10,11,102
2023-09-02,Product_11,20,168
2023-09-02,Product_12,21,163
2023-09-02,Product_13,14,168
2023-09-02,Product_14,24,104
2023-09-02,Product_15,21,185
2023-09-02,Product_16,24,163
2023-09-02,Product_17,22,156
2023-09-02,Product_18,9,113
2023-09-02,Product_19,18,146
2023-09-02,Product_20,20,131
2023-09-03,Product_1,20,187
2023-09-03,Product_2,18,103
2023-09-03,Product_3,22,122
2023-09-03,Product_4,19,110
2023-09-03,Product_5,22,194
2023-09-03,Product_6,18,129
2023-09-03,Product_7,21,122
2023-09-03,Product_8,23,104
2023-09-03,Product_9,20,119
2023-09-03,Product_10,21,108
2023-09-03,Product_11,21,127
2023-09-03,Product_12,12,124
2023-09-03,Product_13,35,198
2023-09-03,Product_14,12,178
2023-09-03,Product_15,20,160
2023-09-03,Product_16,16,103
2023-09-03,Product_17,19,187
2023-09-03,Product_18,30,126
2023-09-03,Product_19,16,137
2023-09-03,Product_20,21,199
2023-09-04,Product_1,17,160
2023-09-04,Product_2,24,150
2023-09-04,Product_3,28,127
2023-09-04,Product_4,15,138
2023-09-04,Product_5,15,132
2023-09-04,Product_6,21,160
2023-09-04,Product_7,26,110
2023-09-04,Product_8,25,140
2023-09-04,Product_9,23,160
2023-09-04,Product_10,22,169
2023-09-04,Product_11,22,188
2023-09-04,Product_12,18,130
2023-09-04,Product_13,19,159
2023-09-04,Product_14,21,159
2023-09-04,Product_15,15,113
2023-09-04,Product_16,17,190
2023-09-04,Product_17,17,188
2023-09-04,Product_18,14,135
2023-09-04,Product_19,16,123
2023-09-04,Product_20,26,123
2023-09-05,Product_1,24,152
2023-09-05,Product_2,25,174
2023-09-05,Product_3,21,141
2023-09-05,Product_4,20,160
2023-09-05,Product_5,23,114
2023-09-05,Product_6,13,170
2023-09-05,Product_7,12,133
2023-09-05,Product_8,16,144
2023-09-05,Product_9,21,102
2023-09-05,Product_10,32,199
2023-09-05,Product_11,18,147
2023-09-05,Product_12,30,113
2023-09-05,Product_13,20,182
2023-09-05,Product_14,20,121
2023-09-05,Product_15,20,168
2023-09-05,Product_16,21,176
2023-09-05,Product_17,19,125
2023-09-05,Product_18,18,139
2023-09-05,Product_19,24,150
2023-09-05,Product_20,32,104
2023-09-06,Product_1,19,138
2023-09-06,Product_2,22,128
2023-09-06,Product_3,16,187
2023-09-06,Product_4,28,158
2023-09-06,Product_5,19,169
2023-09-06,Product_6,19,123
2023-09-06,Product_7,20,100
2023-09-06,Product_8,14,186
2023-09-06,Product_9,23,167
2023-09-06,Product_10,16,163
2023-09-06,Product_11,20,159
2023-09-06,Product_12,22,175
2023-09-06,Product_13,17,147
2023-09-06,Product_14,12,132
2023-09-06,Product_15,12,108
2023-09-06,Product_16,15,123
2023-09-06,Product_17,22,133
2023-09-06,Product_18,23,195
2023-09-06,Product_19,20,132
2023-09-06,Product_20,18,118
2023-09-07,Product_1,21,161
2023-09-07,Product_2,26,106
2023-09-07,Product_3,22,156
2023-09-07,Product_4,11,112
2023-09-07,Product_5,14,137
2023-09-07,Product_6,18,184
2023-09-07,Product_7,29,107
2023-09-07,Product_8,16,128
2023-09-07,Product_9,18,129
2023-09-07,Product_10,20,167
2023-09-07,Product_11,22,195
2023-09-07,Product_12,18,102
2023-09-07,Product_13,19,114
2023-09-07,Product_14,14,133
2023-09-07,Product_15,19,180
2023-09-07,Product_16,16,191
2023-09-07,Product_17,16,167
2023-09-07,Product_18,17,111
2023-09-07,Product_19,16,109
2023-09-07,Product_20,20,196
2023-09-08,Product_1,18,134
2023-09-08,Product_2,27,173
2023-09-08,Product_3,16,198
2023-09-08,Product_4,18,167
2023-09-08,Product_5,33,132
2023-09-08,Product_6,15,129
2023-09-08,Product_7,20,168
2023-09-08,Product_8,18,111
2023-09-08,Product_9,22,162
2023-09-08,Product_10,22,156
2023-09-08,Product_11,18,197
2023-09-08,Product_12,22,189
2023-09-08,Product_13,14,118
2023-09-08,Product_14,25,193
2023-09-08,Product_15,19,121
2023-09-08,Product_16,19,187
2023-09-08,Product_17,21,196
2023-09-08,Product_18,20,121
2023-09-08,Product_19,28,121
2023-09-08,Product_20,32,102
2023-09-09,Product_1,23,104
2023-09-09,Product_2,26,124
2023-09-09,Product_3,23,189
2023-09-09,Product_4,23,143
2023-09-09,Product_5,16,182
2023-09-09,Product_6,20,121
2023-09-09,Product_7,14,179
2023-09-09,Product_8,25,117
2023-09-09,Product_9,18,157
2023-09-09,Product_10,14,135
2023-09-09,Product_11,14,155
2023-09-09,Product_12,11,169
2023-09-09,Product_13,29,176
2023-09-09,Product_14,21,165
2023-09-09,Product_15,19,122
2023-09-09,Product_16,15,170
2023-09-09,Product_17,19,165
2023-09-09,Product_18,21,173
2023-09-09,Product_19,17,177
2023-09-09,Product_20,24,144
2023-09-10,Product_1,20,142
2023-09-10,Product_2,20,119
2023-09-10,Product_3,22,183
2023-09-10,Product_4,19,122
2023-09-10,Product_5,17,102
2023-09-10,Product_6,13,174
2023-09-10,Product_7,20,184
2023-09-10,Product_8,13,100
2023-09-10,Product_9,19,137
2023-09-10,Product_10,21,140
2023-09-10,Product_11,13,116
2023-09-10,Product_12,16,147
2023-09-10,Product_13,26,142
2023-09-10,Product_14,5,108
2023-09-10,Product_15,24,138
2023-09-10,Product_16,26,123
2023-09-10,Product_17,21,155
2023-09-10,Product_18,16,159
2023-09-10,Product_19,17,102
2023-09-10,Product_20,14,169
2023-09-11,Product_1,23,177
2023-09-11,Product_2,21,168
2023-09-11,Product_3,20,172
2023-09-11,Product_4,24,192
2023-09-11,Product_5,30,121
2023-09-11,Product_6,16,150
2023-09-11,Product_7,17,138
2023-09-11,Product_8,17,189
2023-09-11,Product_9,14,152
2023-09-11,Product_10,19,179
2023-09-11,Product_11,19,159
2023-09-11,Product_12,25,179
2023-09-11,Product_13,16,187
2023-09-11,Product_14,20,115
2023-09-11,Product_15,11,154
2023-09-11,Product_16,17,177
2023-09-11,Product_17,17,143
2023-09-11,Product_18,18,161
2023-09-11,Product_19,15,120
2023-09-11,Product_20,18,185
2023-09-12,Product_1,18,151
2023-09-12,Product_2,8,166
2023-09-12,Product_3,20,186
2023-09-12,Product_4,30,173
2023-09-12,Product_5,11,186
2023-09-12,Product_6,17,140
2023-09-12,Product_7,21,108
2023-09-12,Product_8,19,185
2023-09-12,Product_9,20,105
2023-09-12,Product_10,21,149
2023-09-12,Product_11,23,145
2023-09-12,Product_12,27,127
2023-09-12,Product_13,15,164
2023-09-12,Product_14,25,162
2023-09-12,Product_15,31,152
2023-09-12,Product_16,10,118
2023-09-12,Product_17,18,173
2023-09-12,Product_18,22,105
2023-09-12,Product_19,27,124
2023-09-12,Product_20,29,100
2023-09-13,Product_1,24,155
2023-09-13,Product_2,20,181
2023-09-13,Product_3,21,127
2023-09-13,Product_4,17,105
2023-09-13,Product_5,22,177
2023-09-13,Product_6,21,121
2023-09-13,Product_7,17,143
2023-09-13,Product_8,24,178
2023-09-13,Product_9,25,166
2023-09-13,Product_10,28,120
2023-09-13,Product_11,21,116
2023-09-13,Product_12,21,188
2023-09-13,Product_13,18,163
2023-09-13,Product_14,20,119
2023-09-13,Product_15,20,183
2023-09-13,Product_16,17,167
2023-09-13,Product_17,22,173
2023-09-13,Product_18,22,197
2023-09-13,Product_19,21,133
2023-09-13,Product_20,17,167
2023-09-14,Product_1,21,139
2023-09-14,Product_2,25,181
2023-09-14,Product_3,13,161
2023-09-14,Product_4,28,136
2023-09-14,Product_5,18,181
2023-09-14,Product_6,19,108
2023-09-14,Product_7,21,163
2023-09-14,Product_8,21,167
2023-09-14,Product_9,12,102
2023-09-14,Product_10,18,100
2023-09-14,Product_11,19,120
2023-09-14,Product_12,12,127
2023-09-14,Product_13,24,120
2023-09-14,Product_14,18,109
2023-09-14,Product_15,23,175
2023-09-14,Product_16,20,116
2023-09-14,Product_17,21,188
2023-09-14,Product_18,18,184
2023-09-14,Product_19,22,156
2023-09-14,Product_20,18,130
2023-09-15,Product_1,19,124
2023-09-15,Product_2,18,141
2023-09-15,Product_3,15,195
2023-09-15,Product_4,16,164
2023-09-15,Product_5,22,123
2023-09-15,Product_6,24,143
2023-09-15,Product_7,16,168
2023-09-15,Product_8,19,183
2023-09-15,Product_9,27,134
2023-09-15,Product_10,18,128
2023-09-15,Product_11,15,176
2023-09-15,Product_12,19,179
2023-09-15,Product_13,20,192
2023-09-15,Product_14,12,193
2023-09-15,Product_15,15,189
2023-09-15,Product_16,21,180
2023-09-15,Product_17,19,177
2023-09-15,Product_18,24,180
2023-09-15,Product_19,17,179
2023-09-15,Product_20,14,131
2023-09-16,Product_1,29,199
2023-09-16,Product_2,16,159
2023-09-16,Product_3,22,129
2023-09-16,Product_4,15,141
2023-09-16,Product_5,23,162
2023-09-16,Product_6,25,120
2023-09-16,Product_7,30,107
2023-09-16,Product_8,30,141
2023-09-16,Product_9,17,148
2023-09-16,Product_10,9,158
